"","header","link","desc","date","author"
"2783","Putin Speaks With Erdogan for 1st Time Since Russia Canceled Grain Deal","/2023/08/02/world/europe/putin-erdogan-grain-deal.html?searchResultPosition=9","The Turkish president urged a resumption of the agreement that allowed Ukraine to ship grain through the Black Sea, and called on both Russia and Ukraine not to escalate tensions.",2023-08-02,"Safak Timur, Ivan Nechepurenko and Matthew Mpoke Bigg"
"2784","‘Who do you work for?’: Military bloggers seethe over posts on attacks inside Russia.","/live/2023/08/04/world/russia-ukraine-news/who-do-you-work-for-military-bloggers-seethe-over-posts-on-attacks-inside-russia?searchResultPosition=10",NA,2023-08-03,"Valeriya Safronova"
"2785","Man of the People? Jolted by a Mutiny, Putin Works the Crowds.","/2023/08/05/world/europe/putin-russia-war-mutiny-crowd.html?searchResultPosition=1","His contained interactions with crowds this summer are a noticeable change for the Russian leader, who disdains retail politics and operated in extreme seclusion during the pandemic.",2023-08-05,"Paul Sonne"
"2786","Battle at Sea Intensifies as Ukraine Drone Hits 2nd Russian Ship in 2 Days","/2023/08/05/world/asia/russia-ukraine-crimea-attack.html?searchResultPosition=2","In addition to the strike on an oil tanker, Ukraine issued a warning that commercial ships using any of six Russian Black Sea ports would be considered military targets.",2023-08-05,"Marc Santora and Christiaan Triebert"
"2787","Ukraine Hits a Distant Russian Ship, Showing Reach of Naval Drones","/2023/08/04/world/europe/ukraine-drone-russian-ship.html?searchResultPosition=3","The attack damaged the warship hundreds of miles from Ukrainian-held territory, as Kyiv increasingly tries to bring the war home to Russia.",2023-08-04,"Marc Santora and Christiaan Triebert"
"2788","‘It’s Crazy’: The Scramble for Ancient Treasures After Ukraine’s Dam Disaster","/2023/08/04/world/europe/ukraine-kakhovka-dam-artifacts.html?searchResultPosition=4","After the Kakhovka dam was blown up in June, the reservoir above it quickly drained, revealing a bonanza of artifacts that has electrified Ukrainian archaeologists.",2023-08-04,"Jeffrey Gettleman and Finbarr O’Reilly"
"2789","Ukraine Starts New Diplomatic Push to Weaken Russia","/2023/08/05/world/europe/ukraine-war-saudi-arabia-russia.html?searchResultPosition=5","Some 40 countries that have largely remained on the sidelines of the war were invited to talks on Saturday in Saudi Arabia, as Ukraine redoubles international efforts to isolate Moscow.",2023-08-05,"Marc Santora, Vivian Nereim and David Pierson"
"2790","Ukrainians Dismayed as Pope Declines to Condemn Russia at World Youth Day","/2023/08/05/world/europe/pope-francis-fatima-ukraine-russia.html?searchResultPosition=6","“It’s not enough just to listen — he has to do something,” said Dmytro Bohak, one of about 500 young Ukrainian pilgrims who attended the event and staged a demonstration.",2023-08-05,"Jason Horowitz"
"2791","What to Know About Novorossiysk, the Russian Port Attacked by Ukraine","/2023/08/04/world/europe/novorossiysk-attack-russia-black-sea.html?searchResultPosition=7","The seaport is one of Russia’s largest by volume and among the biggest in Europe, crucial to the export of Russian grain, oil, and other products to countries around the world.",2023-08-04,"Paul Sonne"
"2792","Ukraine has been targeting Russia’s Black Sea Fleet since the early days of the war.","/live/2023/08/04/world/russia-ukraine-news/ukraine-has-been-targeting-russias-black-sea-fleet-since-the-early-days-of-the-war?searchResultPosition=8",NA,2023-08-04,"Marc Santora"
"2793","Ukraine’s military has been expanding its fleet of maritime drones.","/live/2023/08/04/world/russia-ukraine-news/ukraines-military-has-been-expanding-its-fleet-of-maritime-drones?searchResultPosition=9",NA,2023-08-04,"Marc Santora and Christiaan Triebert"
"2794","The Ukrainian army has set aside U.S. fighting methods and reverted to familiar tactics.","/live/2023/08/04/world/russia-ukraine-news/the-ukrainian-army-has-set-aside-us-fighting-methods-and-reverted-to-familiar-tactics?searchResultPosition=10",NA,2023-08-04,"Eric Schmitt and Helene Cooper"
"2795","‘It’s Not a Sprint,’ Ukraine’s Marines Insist. ‘It’s a Marathon.’","/2023/08/07/world/europe/ukraine-marines-counteroffensive.html?searchResultPosition=1","Journalists from The Times spent two weeks with troops from brigades trained and supplied by NATO to get their take on how, and where, the counteroffensive is going.",2023-08-07,"Carlotta Gall, Oleksandr Chubko and Diego Ibarra Sanchez"
"2796","Ukraine Strikes 2 Bridges Connected to Russian-Occupied Crimea","/2023/08/06/world/europe/ukraine-war-expands-beyond-battlefields.html?searchResultPosition=2","Ukraine has grown bolder, firing drones at Moscow, while Russian forces have turned to regular attacks on the Black Sea, a crucial economic lifeline.",2023-08-06,"Matthew Mpoke Bigg, Vivek Shankar and Anushka Patil"
"2797","Ukraine Says Russian Missiles Struck Town of Pokrovsk, Killing 5","/2023/08/07/world/europe/russia-missile-strikes-ukraine-pokrovsk.html?searchResultPosition=3","The strikes hit the center of the small city in eastern Ukraine twice within 40 minutes, officials said. At least 31 people were injured.",2023-08-07,"Anushka Patil"
"2798","Ukraine Replaces Soviet Emblem on Kyiv’s Motherland Monument","/2023/08/07/world/europe/ukraine-motherland-statue-soviet-symbol.html?searchResultPosition=4","The Motherland Monument — a 335-foot-tall stainless steel behemoth towering over Ukraine’s capital — was unveiled in 1981 and designed to assert Soviet invincibility.",2023-08-07,"Cassandra Vinograd and Sarah Eckinger"
"2799","Putin’s Forever War","/2023/08/06/world/europe/putins-forever-war.html?searchResultPosition=5","Vladimir Putin wants to lead Russians into a civilizational conflict with the West far larger than Ukraine. Will they follow him?",2023-08-06,"Roger Cohen and Nanna Heitmann"
"2800","Ukraine confirms strikes on bridges into Russian-occupied Crimea.","/live/2023/08/07/world/russia-ukraine-news/ukraine-confirms-strikes-on-bridges-into-russian-occupied-crimea?searchResultPosition=6",NA,2023-08-07,"Vivek Shankar, Anushka Patil and Christiaan Triebert"
"2801","Foreign Ministers of China and Russia Confer After Jeddah Talks","/2023/08/07/world/europe/china-russia-saudi-summit.html?searchResultPosition=7","China underscored its desire to “actively promote” efforts to end the war in Ukraine “on any multilateral occasion.”",2023-08-07,"Paul Sonne"
"2802","Ukrainian doctors near the front lines are understaffed and under fire.","/live/2023/08/07/world/russia-ukraine-news/ukrainian-doctors-near-the-front-lines-are-understaffed-and-under-fire?searchResultPosition=8",NA,2023-08-07,"Carlotta Gall, Oleksandr Chubko and Emile Ducke"
"2803","Saudi talks give Ukraine a direct line to nations with ties to Russia.","/live/2023/08/07/world/russia-ukraine-news/saudi-talks-give-ukraine-a-direct-line-to-nations-with-ties-to-russia?searchResultPosition=9","Officials from more than 40 nations gathered to discuss an end to the war.",2023-08-07,"Vivek Shankar"
"2804","The agency also accused the woman of working to locate Ukrainian ammunition store points.","/live/2023/08/07/world/russia-ukraine-news/ukraines-security-service-says-it-detained-a-suspect-accused-of-trying-to-map-zelenskys-movements-for-russia?searchResultPosition=10",NA,2023-08-07,"Cassandra Vinograd"
"2805","Turbulent Waters: How the Black Sea Became a Hot Spot in the War","/2023/08/08/world/europe/black-sea-russia-ukraine.html?searchResultPosition=1","The Black Sea, a largely overlooked part of the war in Ukraine, is suddenly a cauldron of military and geopolitical tensions. The region is deeply important to Moscow, Ukraine and the West.",2023-08-08,"Marc Santora and Steven Erlanger"
"2806","A Missile Strikes the Heart of a Ukrainian City — and Then Another","/2023/08/08/world/europe/russia-ukraine-pokrovsk-missiles.html?searchResultPosition=2","Ukrainians say the explosions 37 minutes apart in Pokrovsk, which killed at least nine people and injured 82 others, were a “double tap” intended to kill rescuers responding to the first strike.",2023-08-08,"Gaëlle Girbes and Marc Santora"
"2807","After Russian Attack in Ukraine, Broken Glass and Rattled Nerves in Romania","/2023/08/09/world/europe/russia-attack-romania-danube.html?searchResultPosition=3","A drone assault on a Danube River port sent shock waves — both the physical and the psychological kind — into villages just across the water that are in NATO territory.",2023-08-09,"Andrew Higgins"
"2808","U.K. Sanctions Target Foreign Suppliers for Russia’s Military","/2023/08/08/world/europe/uk-russia-sanctions.html?searchResultPosition=4","New measures announced Tuesday will affect businesses in Turkey, Dubai and Iran, as well as individuals that Britain says have supplied weaponry or components needed to sustain Russia’s war in Ukraine.",2023-08-08,"Stephen Castle"
"2809","Explosion Rocks Russian Military Optics Plant Near Moscow","/2023/08/09/world/europe/russia-fireworks-warehouse-explosion.html?searchResultPosition=5","Russian officials said one person was killed and dozens were injured in the blast. The warehouse is on the grounds of a plant that has produced night vision devices and binoculars, according to local news media.",2023-08-09,"Marc Santora and Valeriya Safronova"
"2810","A Russian missile hits a bedroom community in the city of Zaporizhzhia, killing 3.","/2023/08/09/world/europe/russia-missile-zaporizhzia-ukraine.html?searchResultPosition=6","Officials said nine people were injured, a church building and several local shops were destroyed, and the windows were blown out of several high-rise buildings.",2023-08-09,"Anushka Patil"
"2811","An Oil-Rich Ally Tests Its Relationship With the U.S.","/2023/08/08/world/middleeast/uae-russia-china-us.html?searchResultPosition=7","The United Arab Emirates, which has translated its wealth into outsize global influence, is diverging from U.S. foreign policy — particularly when it comes to isolating Russia and limiting ties with China.",2023-08-08,"Vivian Nereim"
"2812","A Ukrainian official warns of ‘an escalation’ in airstrikes this fall.","/live/2023/08/09/world/russia-ukraine-news/all-ukraines-active-nuclear-plants-with-a-notable-exception-will-be-operational-by-winter-energoatom-says?searchResultPosition=8",NA,2023-08-08,"Anushka Patil"
"2813","Ukrainians are shunning a church that is seen as a Kremlin tool.","/live/2023/08/08/world/russia-ukraine-news/ukrainians-are-shunning-a-church-that-is-seen-as-a-kremlin-tool?searchResultPosition=9",NA,2023-08-08,"Matthew Mpoke Bigg and Yurii Shyvala"
"2814","Russia Destroys Drones Near Moscow, as Attacks Far From the Front Line Intensify","/2023/08/09/world/europe/russia-drones-moscow-warehouse-explosion.html?searchResultPosition=10","It was the 12th time in the past three weeks that Russian officials had reported intercepting such aerial attacks in the heart of the capital.",2023-08-09,"Enjoli Liston, Valeriya Safronova and Paul Sonne"
"2815","Ukraine Fires Top Military Enlistment Officers After Bribery Scandal","/2023/08/11/world/europe/ukraine-fires-recruitment-chiefs.html?searchResultPosition=1","President Volodymyr Zelensky said he was removing all 24 regional recruitment chiefs, as corrupt draft evasion schemes put the confidence of the public and Ukraine’s Western backers at risk.",2023-08-11,"Marc Santora"
"2816","She Once Ran Against Putin. Her Advice Now: Resistance Is Futile","/2023/08/11/world/europe/ksenia-sobchak-putin-russia-ukraine-war.html?searchResultPosition=2","Ksenia Sobchak, one of the best known media figures still in Russia, says her fatalistic stance just reflects a grim reality. Some liberals call her a Kremlin stooge, while hawks see her as disloyal.",2023-08-11,"Anton Troianovski"
"2817","They Endured One Russian Occupation. Now, They Fear a Second.","/2023/08/11/world/europe/kupiansk-ukraine-russia-occupation.html?searchResultPosition=3","The torture rooms in the battered Ukrainian city of Kupiansk have been empty for months. But Moscow’s advancing forces are just five miles away.",2023-08-11,"Valerie Hopkins and Emile Ducke"
"2818","Ukraine offers civilian corridors through the Black Sea, but says the threat from Russia remains.","/live/2023/08/10/world/russia-ukraine-news/ukraine-offers-civilian-corridors-through-the-black-sea-but-says-the-threat-from-russia-remains?searchResultPosition=4",NA,2023-08-10,"Marc Santora"
"2819","Ukraine orders evacuations from an area of fierce fighting in the northeast.","/live/2023/08/10/world/russia-ukraine-news/ukraine-orders-evacuations-from-an-area-of-fierce-fighting-in-the-northeast?searchResultPosition=5",NA,2023-08-10,"Marc Santora"
"2820","A Drone’s View Behind Russian Lines: Cratered Fields and Charred Armor","/2023/08/10/world/europe/ukraine-drones-russia-war-zone.html?searchResultPosition=6","A Ukrainian unit sent a drone into Russian-occupied territory to surveil the battlefront, and it brought back vivid images of the Russian side of the war zone.",2023-08-10,"Carlotta Gall and Diego Ibarra Sanchez"
"2821","Ukraine Says Debris From Downed Missile Fell on Grounds of Kyiv Hospital","/2023/08/11/world/europe/russian-missile-strikes-kyiv-ukraine.html?searchResultPosition=7","The Ukrainian Air Force said that three other missiles were aimed at military airfields in the western part of the country.",2023-08-11,"Marc Santora"
"2822","In Rare Move, Russian Tech Tycoon Condemns War in Ukraine","/2023/08/10/world/europe/yandex-ukraine-war-arkady-volozh.html?searchResultPosition=8","Arkady Volozh is only the second sanctioned Russian businessman to take an unequivocal public position against the invasion.",2023-08-10,"Anatoly Kurmanaev"
"2823","A grim task: Identifying dead Ukrainian soldiers and sending them home.","/live/2023/08/11/world/russia-ukraine-news/a-grim-task-identifying-dead-ukrainian-soldiers-and-sending-them-home?searchResultPosition=9",NA,2023-08-11,"Finbarr O’Reilly"
"2824","Russia reports that its economy has returned to growth.","/live/2023/08/11/world/russia-ukraine-news/russia-reports-that-its-economy-has-returned-to-growth?searchResultPosition=10",NA,2023-08-11,"Valeriya Safronova"
"2825","Would F-16s Have Made the Difference in Ukraine’s Counteroffensive?","/2023/08/13/world/europe/f-16s-ukraine-counteroffensive.html?searchResultPosition=1","Most military experts doubt that they would have, and say that Kyiv can still prevail without them.",2023-08-13,"Lara Jakes"
"2826","Zelensky Called Him a Criminal. Now Ukraine Calls Him for Guns and Ammo.","/2023/08/12/world/europe/ukraine-arms-dealer-serhiy-pashinsky.html?searchResultPosition=2","In its hunt for weapons, Ukraine has rolled back anticorruption rules and turned to people once seen as relics of an anything-goes era.",2023-08-12,"Justin Scheck and Thomas Gibbons-Neff"
"2827","Ukraine Makes ‘Tactically Significant’ Progress in Its Counteroffensive","/2023/08/12/world/europe/russia-ukraine-war.html?searchResultPosition=3","Troops advanced several miles along two main lines of attack in Kyiv’s drive to reach the southern coast and sever Russian supply lines, while explosions echoed at the vital Kerch Strait Bridge.",2023-08-12,"Marc Santora"
"2828","Russian Strikes Kill 7 in Ukrainian Region Under Ceaseless Shelling","/2023/08/13/world/europe/ukraine-russia-war.html?searchResultPosition=4","Ukrainian officials said two children and their parents were among the dead after the attacks on Sunday.",2023-08-13,"Cassandra Vinograd"
"2829","‘We Are Not Human to Them’: Life for Convicts in Russia’s Army","/2023/08/14/world/europe/russia-convicts-soldiers-ukraine.html?searchResultPosition=1","In an account provided to The Times, a Russian soldier describes his commanders’ casual disregard for the lives of inmates like him, and how they are pressured to re-enlist.",2023-08-14,"Anatoly Kurmanaev and Ekaterina Bodyagina"
"2830","Zelensky visits troops for ‘frank’ talks about Ukraine’s counteroffensive.","/live/2023/08/14/world/russia-ukraine-news/zelensky-visits-troops-ukraine?searchResultPosition=2",NA,2023-08-14,"Anushka Patil"
"2831","Ukraine’s Unseen Army: The Mechanics Who Keep the Tanks Rolling","/2023/08/15/world/europe/ukraine-war-mechanics-tanks.html?searchResultPosition=3","Behind the thousands of troops fighting the counteroffensive are engineers and technicians who perform an essential, and often dangerous, job.",2023-08-15,"Oleksandr Chubko and Carlotta Gall"
"2832","As Russia Threatens Ships in the Black Sea, a Romanian Route Provides a Lifeline","/2023/08/16/world/europe/ukraine-romania-danube-shipping.html?searchResultPosition=4","A 40-mile channel, best known outside shipping circles as a magnet for bird watchers, is now a crucial route allowing Ukrainian grain to reach the sea, protected by a NATO umbrella.",2023-08-16,"Andrew Higgins"
"2833","The Hidden Trauma of Ukraine’s Soldiers","/2023/08/15/world/europe/ukraine-war-soldiers-trauma-therapy.html?searchResultPosition=5","Facing a growing mental health crisis among soldiers, Ukraine’s therapists and doctors use a variety of treatments, but the need far outstrips the available care.",2023-08-15,"Nicole Tung"
"2834","Black Sea Clashes Grow as Russia Fires Warning Shots and Boards a Freighter","/2023/08/14/world/europe/russia-freighter-black-sea.html?searchResultPosition=6","Russia’s military made good on its threats to enforce its blockade of Ukraine, adding to the tensions in an increasingly active theater of war.",2023-08-14,"Matthew Mpoke Bigg, Jenny Gross and Christiaan Triebert"
"2835","At Least 5 Dead After Russian Missile Attacks in Western Ukraine","/2023/08/15/world/europe/russia-missile-attacks-lviv-lutsk-ukraine.html?searchResultPosition=7","Officials said more than three dozen missiles were fired in the strikes that were far from the front lines in the east and south.",2023-08-15,"Victoria Kim"
"2836","Drastic Economic Moves Highlight Russia’s Wartime Bind","/2023/08/15/world/europe/russia-ruble-economy-interest-rates.html?searchResultPosition=8","With the third-largest interest rate increase in a decade to shore up the ruble, Moscow’s policymakers are pursuing the conflicting goals of paying for the war against Ukraine and taming inflation.",2023-08-15,"Anatoly Kurmanaev"
"2837","U.S. Ambassador Meets With Evan Gershkovich, Detained WSJ Reporter, in Russia","/2023/08/14/world/europe/evan-gershkovich-wsj-detained-russia.html?searchResultPosition=9","American officials have said that their Russian counterparts are blocking them from getting regular consular access to Mr. Gershkovich.",2023-08-14,"Edward Wong"
"2838","Ukraine plans to fortify defenses along its northeastern borders with Russia and Belarus.","/live/2023/08/15/world/russia-ukraine-news/ukraine-border-defense-russia-belarus?searchResultPosition=10",NA,2023-08-15,"Anushka Patil"
"2839","Russia Attacks Ukrainian Ports on Danube River","/2023/08/16/world/europe/russia-drone-attack-danube-port-ukraine.html?searchResultPosition=1","Russian drones hit the ports of Reni and Izmail and damaged warehouses used to export grain, Ukrainian officials said.",2023-08-16,"Victoria Kim"
"2840","‘We Pray’: Frontline Villagers in Ukraine Hunker Down as Shells Rain","/2023/08/17/world/europe/ukraine-villages-front-russia-war.html?searchResultPosition=2","Small villages along a buffer area between Ukrainian and Russian positions on the Zaporizhzhia front have come under increasingly heavy bombardment.",2023-08-17,"Oleksandr Chubko"
"2841","Cargo Ship Travels From Port of Odesa in Test of Ukraine’s New Black Sea Corridor","/2023/08/16/world/europe/odesa-cargo-ship-black-sea-ukraine.html?searchResultPosition=3","Kyiv is aiming to resume traffic to its seaports despite Russia’s threats to ships moving to and from Ukraine.",2023-08-16,"Marc Santora"
"2842","NATO leader, clarifying stance, says only Ukraine can set terms of peace negotiations.","/2023/08/17/world/europe/nato-ukraine-russia.html?searchResultPosition=4","Officials on both sides of the conflict balked at the suggestion that Ukraine should cede territory in order to join the alliance.",2023-08-17,"Gaya Gupta"
"2843","Ukraine Says Kyiv Won’t Receive F-16 Fighter Jets This Year","/2023/08/17/world/europe/ukraine-f16-jets-nato.html?searchResultPosition=5","A spokesman for the Ukrainian Air Force said the advanced planes wouldn’t arrive by winter, meaning they won’t play a role in the latest counteroffensive push.",2023-08-17,"Matthew Mpoke Bigg and Lara Jakes"
"2844","Ukraine Recaptures a Small Village as Russian Forces Retreat","/2023/08/16/world/europe/ukraine-urozhaine-village-russia-war.html?searchResultPosition=6","The announcement came on the same day that a cargo ship stranded in the Odesa port became the first to venture into the turbulent waters of the Black Sea despite Moscow’s threats to treat vessels in the area as hostile.",2023-08-16,"Marc Santora"
"2845","In frontline villages in southern Ukraine, residents live with the constant threat of bombardment.","/live/2023/08/17/world/russia-ukraine-news/ukraine-frontline-zaporizhzhia?searchResultPosition=7","Around the village of Kamianske, where only a small number of residents remain, Ukrainian and Russian troops exchange artillery fire day and night.",2023-08-17,"Oleksandr Chubko"
"2846","Allies to Be Allowed to Send F-16s to Ukraine, U.S. Official Says","/2023/08/17/world/europe/allies-to-be-allowed-to-send-f-16s-to-ukraine-us-official-says.html?searchResultPosition=8","The jets can be sent once Ukrainian pilots are trained to operate them.",2023-08-17,"Eric Schmitt, John Ismay and Lauren McCarthy"
"2847","As Dead Dolphins Wash Ashore, Ukraine Builds a Case of Ecocide Against Russia","/2023/08/17/world/europe/russia-war-dolphin-deaths-ukraine.html?searchResultPosition=9","The animals are dying in droves in the Black Sea, and Ukrainian officials are documenting the deaths, hoping to prosecute Russia for the war’s ecological toll.",2023-08-17,"Marc Santora"
"2848","Ukraine’s grain exports get a lifeline from Romania in the face of Russian threats.","/live/2023/08/17/world/russia-ukraine-news/ukraines-grain-exports-get-a-lifeline-from-romania-in-the-face-of-russian-threats?searchResultPosition=10",NA,2023-08-17,"Andrew Higgins"
"2849","Deadly Russian Strike Hits City Center in Northern Ukraine","/2023/08/19/world/europe/chernihiv-ukraine-russia-strike.html?searchResultPosition=1","The attack, which killed at least seven people and wounded more than 100, came after President Vladimir V. Putin visited a Russian city that was briefly seized by the Wagner group.",2023-08-19,"Marc Santora"
"2850","Belief or Betrayal? Ukraine’s Conscientious Objectors Face Hostility.","/2023/08/18/world/europe/ukraine-conscientious-objectors.html?searchResultPosition=2","The option of “alternative service” vanished after martial law was declared last year. But some have refused to serve, and now face jail time and skepticism about their motives.",2023-08-18,"Cassandra Vinograd"
"2851","The U.S. extends and expands a program allowing Ukrainian refugees to stay and work.","/live/2023/08/18/world/russia-ukraine-news-war/the-us-extends-and-expands-a-program-allowing-ukrainian-refugees-to-stay-and-work?searchResultPosition=3",NA,2023-08-18,"Eileen Sullivan"
"2852","When a Ukrainian tank breaks down at the front, these mechanics get a call.","/live/2023/08/18/world/russia-ukraine-news-war/when-a-ukrainian-tank-breaks-down-at-the-front-these-mechanics-get-a-call?searchResultPosition=4",NA,2023-08-18,"Oleksandr Chubko and Carlotta Gall"
"2853","Russia says a Ukrainian drone damaged a building in Moscow.","/live/2023/08/18/world/russia-ukraine-news-war/russia-says-it-shot-down-a-drone-over-central-moscow?searchResultPosition=5",NA,2023-08-18,"Paul Sonne"
"2854","The Ukraine war and China’s ties to Russia frame Biden’s summit with South Korea and Japan.","/live/2023/08/18/world/russia-ukraine-news-war/the-ukraine-war-and-china-ties-to-russia-frame-bidens-summit-with-south-korea-and-japan?searchResultPosition=6",NA,2023-08-18,"Peter Baker"
"2855","In Europe, Few Even Want to Talk About Trump Part 2","/2023/08/19/world/europe/trump-2024-election-europe.html?searchResultPosition=7","The prospect of a second presidential term for Donald J. Trump has many officials worried about alliance cohesion, NATO and the war in Ukraine.",2023-08-19,"Steven Erlanger"
"2856","Russian Missile Strikes City Center in Northern Ukraine","/video/world/europe/100000009048868/chernihiv-ukraine-missile-strike.html?searchResultPosition=8","The attack took place as people were leaving church after celebrating a holy day in Chernihiv, Ukraine, the country’s Interior Ministry said.",2023-08-19,"Reuters and Ukrainian Interior Ministry Via Ap"
"2857","A Defense Agreement Likely to Deepen Chinese Rancor","/2023/08/19/world/asia/china-biden-camp-david.html?searchResultPosition=9","What its signers, Japan, South Korea and the United States, call deterrence, China characterizes as encirclement, even provocation.",2023-08-19,"David Pierson and Olivia Wang"
"2858","A Ceaseless War Leaves Lethal Threats Lurking Underfoot","/2023/08/19/world/middleeast/syria-war-children-cluster-bombs.html?searchResultPosition=10","Even as the fighting in Syria has largely stalled, more than a decade of conflict has left behind an array of unexploded munitions like cluster bombs. An earthquake in February heightened the risks.",2023-08-19,"Raja Abdulrahim and Nicole Tung"
"2859","On the Front Line, Ukrainian Commanders Are Buoyed to Be on the Offensive","/2023/08/20/world/europe/ukraine-counteroffensive-commanders-fighters.html?searchResultPosition=1","Despite tough fighting and heavy casualties, Ukrainian commanders say their forces are in better shape now than just months ago, while Russian troops appear worse off.",2023-08-20,"Carlotta Gall"
"2860","The Smartphone Game That Ukrainian Soldiers Play on the Front Line","/2023/08/21/world/europe/ukraine-russia-world-of-tanks.html?searchResultPosition=2","The urge to play a violent video game in the midst of the most brutal land war in Europe since World War II may seem baffling. But it’s a way to cope.",2023-08-21,"Thomas Gibbons-Neff"
"2861","Zelensky Thanks Denmark for Pledging F-16 Fighter Jets to Ukraine","/2023/08/21/world/europe/f-16-fighter-jets-denmark-ukraine.html?searchResultPosition=3","The Netherlands and Denmark became the first countries to announce that they would donate the planes.",2023-08-21,"Enjoli Liston and Matthew Mpoke Bigg"
"2862","Ukraine Will Get F-16 Fighter Jets From Denmark and Netherlands","/2023/08/20/world/europe/ukraine-war-f16-jets.html?searchResultPosition=4","President Volodymyr Zelensky of Ukraine said the Netherlands had agreed to supply 42 of the jets. Denmark also said it would donate the planes.",2023-08-20,"Matthew Mpoke Bigg and Vivek Shankar"
"2863","Dueling Tours for Influence as Ukraine War Scrambles Alliances","/2023/08/21/world/europe/ukraine-greece-russia-iran.html?searchResultPosition=5","As Volodymyr Zelensky went on a diplomatic blitz of Europe, a top Iranian general made his way to Moscow.",2023-08-21,"Niki Kitsantonis and Paul Sonne"
"2864","Ukraine is building a case of ecocide against Russia as dolphins keep dying in the Black Sea.","/2023/08/21/world/europe/ukraine-is-building-a-case-of-ecocide-against-russia-as-dolphins-keep-dying-in-the-black-sea.html?searchResultPosition=6",NA,2023-08-21,"Marc Santora"
"2865","An Iranian military delegation visits Moscow, underscoring deepening ties amid the war in Ukraine.","/live/2023/08/21/world/russia-ukraine-news-war/an-iranian-military-delegation-visits-moscow-underscoring-deepening-ties-amid-the-war-in-ukraine?searchResultPosition=7",NA,2023-08-21,"Paul Sonne"
"2866","Biden’s top military adviser meets Pope Francis to discuss Ukraine.","/live/2023/08/21/world/russia-ukraine-news-war/bidens-top-military-adviser-a-devout-catholic-meets-pope-francis-to-discuss-ukraine?searchResultPosition=8",NA,2023-08-21,"Helene Cooper"
"2867","There is a crisis of wounded psyches among Ukrainian soldiers.","/2023/08/21/world/europe/there-is-a-crisis-of-wounded-psyches-among-ukrainian-soldiers.html?searchResultPosition=9",NA,2023-08-21,"Nicole Tung"
"2868","Armed with pledges of F-16s, Zelensky takes his diplomatic tour to Greece.","/live/2023/08/21/world/russia-ukraine-news-war/armed-with-pledges-of-f-16s-zelenskys-diplomatic-tour-continues-on-to-greece?searchResultPosition=10",NA,2023-08-21,"Niki Kitsantonis, Cassandra Vinograd and Enjoli Liston"
"2869","Wagner Leader Believed to Be Aboard Plane That Crashed in Russia","/2023/08/23/world/europe/prigozhin-wagner-plane-crash-russia.html?searchResultPosition=1","All 10 people on a jet linked to Yevgeny V. Prigozhin, the founder of the mercenary group, were killed on Wednesday, Russian officials said.",2023-08-23,"Anton Troianovski"
"2870","Ukrainian Drones Target Moscow and a Russian Border Region, Officials Say","/2023/08/23/world/europe/russia-ukraine-drone-attack.html?searchResultPosition=2","Drone attacks in Russian territory have become more frequent as Ukraine wages a grueling counteroffensive.",2023-08-23,"Victoria Kim and Valeriya Safronova"
"2871","Drones Disrupt Moscow Airport Traffic for a Second Day","/2023/08/22/world/europe/ukraine-drones-moscow-russia.html?searchResultPosition=3","Russia said it had intercepted drones in two parts of the country, in what appeared to be the latest in a string of Ukrainian attacks intended to bring the war home to Russia’s citizens.",2023-08-22,"Erin Mendell"
"2872","Russia’s Emergency Situations Ministry said that the plane crashed in the Tver region, north of Moscow.","/live/2023/08/23/world/prigozhin-russia-ukraine-war-news/prigozhin-plane-crash?searchResultPosition=4","The report by the Russian aviation authority did not",2023-08-23,"Anton Troianovski"
"2873","In Speech to BRICS Nations, Putin Again Blames West for Ukraine War","/2023/08/23/world/europe/putin-ukraine-war-brics-summit.html?searchResultPosition=5","President Vladimir V. Putin said Russia would assume chairmanship of the group made up of Brazil, Russia, India, China and South Africa next year and host a summit in the city of Kazan in October 2024.",2023-08-23,"Enjoli Liston and Matthew Mpoke Bigg"
"2874","‘Aren’t You a Man?’: How Russia Goads Citizens Into the Army","/2023/08/23/world/europe/russia-war-military-recruitment-campaign.html?searchResultPosition=6","The Times tracked several months of Russian state messaging in the Kremlin’s effort to recruit soldiers.",2023-08-23,"Anton Troianovski, Alina Lobzina, Sarah Kerr and Natalie Reneau"
"2875","Ukraine denies Russian claims of destroying a Ukrainian naval vessel in the Black Sea.","/live/2023/08/23/world/prigozhin-russia-ukraine-war-news/ukraine-denies-russian-claims-of-destroying-a-ukrainian-naval-vessel-in-the-black-sea?searchResultPosition=7",NA,2023-08-23,"Constant Méheut"
"2876","Ukraine accuses Israel of denying more of its citizens entry.","/live/2023/08/22/world/russia-ukraine-war-news/ukraine-accuses-israel-of-denying-more-of-its-citizens-entry?searchResultPosition=8",NA,2023-08-22,"Isabel Kershner"
"2877","Russia says one attack was near a gas platform and one was near Snake Island.","/live/2023/08/22/world/russia-ukraine-war-news/russia-says-one-attack-was-near-a-gas-platform-and-one-was-near-snake-island?searchResultPosition=9",NA,2023-08-22,"Matthew Mpoke Bigg and Constant Méheut"
"2878","Who is Gen. Sergei Surovikin?","/live/2023/08/23/world/prigozhin-russia-ukraine-war-news/surovikin-was-the-force-behind-russias-formidable-defensive-lines-in-ukraine?searchResultPosition=10",NA,2023-08-23,"Constant Méheut"
